BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,AgeGroup,MaritalStatus,YearlyIncome,IncomeGroup,Gender,TotalChildren,ParentalStatus,NumberChildrenAtHome,Education,Occupation,EducationSegment,HomeOwnerFlag,NumberCarsOwned,OwnsAcar
2444,1079.48,2003-10-04 00:00:00.000,1969-07-13 00:00:00.000,46-55,S,25001-50000,Low Income,F,2,TRUE,2,"Bachelors ",Skilled Manual,Educated,1,0,FALSE
2445,15.49,2004-06-20 00:00:00.000,1966-09-22 00:00:00.000,56-65,M,75001-100000,High Income,F,5,TRUE,5,Graduate Degree,Management,"Highly Educated ",1,3,TRUE
2446,-0.01,2004-06-06 00:00:00.000,1962-09-18 00:00:00.000,56-65,M,0-25000,Least Income,M,1,TRUE,0,Graduate Degree,Clerical,"Highly Educated ",1,0,FALSE
2447,29.99,2004-04-19 00:00:00.000,1964-06-12 00:00:00.000,56-65,S,25001-50000,Low Income,F,2,TRUE,2,Partial College,Clerical,Least Educated,1,2,TRUE
2448,27.97,2004-01-14 00:00:00.000,1963-06-27 00:00:00.000,56-65,S,50001-75000,Medium Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,0,1,TRUE
2449,-1616.90,2002-08-02 00:00:00.000,1973-12-13 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial High School,Manual,Least Educated,0,2,TRUE
2450,65.29,2004-03-18 00:00:00.000,1968-08-22 00:00:00.000,56-65,S,75001-100000,High Income,F,5,TRUE,5,"Bachelors ",Professional,Educated,1,4,TRUE
2451,-4.00,2004-01-04 00:00:00.000,1974-04-14 00:00:00.000,46-55,S,75001-100000,High Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,1,3,TRUE
2452,-4.99,2004-06-07 00:00:00.000,1945-12-06 00:00:00.000,66+,S,50001-75000,Medium Income,F,5,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
2453,245.8936,2003-04-18 00:00:00.000,1952-10-02 00:00:00.000,66+,M,0-25000,Least Income,F,2,TRUE,0,Partial College,Manual,Least Educated,1,1,TRUE
2454,518.9775,2002-08-08 00:00:00.000,1952-12-14 00:00:00.000,66+,M,25001-50000,Low Income,F,3,TRUE,0,High School,Skilled Manual,Least Educated,0,2,TRUE
2455,26.24,2004-01-24 00:00:00.000,1953-04-10 00:00:00.000,66+,M,25001-50000,Low Income,F,2,TRUE,0,"Bachelors ",Management,Educated,1,1,TRUE
2456,337.50,2002-07-30 00:00:00.000,1969-04-04 00:00:00.000,46-55,M,75001-100000,High Income,F,1,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,0,FALSE
2457,-69.99,2003-11-14 00:00:00.000,1973-02-07 00:00:00.000,46-55,M,25001-50000,Low Income,F,1,TRUE,0,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
2458,31.69,2004-06-03 00:00:00.000,1937-04-16 00:00:00.000,66+,S,0-25000,Least Income,F,1,TRUE,0,Graduate Degree,Clerical,"Highly Educated ",0,0,FALSE
2459,2435.3975,2002-10-15 00:00:00.000,1956-01-25 00:00:00.000,66+,S,75001-100000,High Income,M,2,TRUE,0,High School,Skilled Manual,Least Educated,0,2,TRUE
2460,5.00,2003-09-08 00:00:00.000,1958-09-17 00:00:00.000,66+,M,50001-75000,Medium Income,F,5,TRUE,4,Graduate Degree,Professional,"Highly Educated ",1,2,TRUE
2461,160.405,2003-03-21 00:00:00.000,1969-12-25 00:00:00.000,46-55,S,50001-75000,Medium Income,F,5,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
2462,556.48,2002-04-03 00:00:00.000,1980-10-06 00:00:00.000,36-45,M,0-25000,Least Income,F,0,FALSE,0,Partial College,Manual,Least Educated,1,1,TRUE
2463,1573.97,2002-07-18 00:00:00.000,1941-09-08 00:00:00.000,66+,M,50001-75000,Medium Income,F,5,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,2,TRUE
2464,555.82,2003-12-23 00:00:00.000,1969-03-07 00:00:00.000,46-55,M,75001-100000,High Income,F,3,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
2465,1066.50,2004-06-20 00:00:00.000,1956-06-11 00:00:00.000,66+,M,50001-75000,Medium Income,F,3,TRUE,0,Partial College,Professional,Least Educated,1,2,TRUE
2466,-69.99,2003-09-07 00:00:00.000,1948-03-04 00:00:00.000,66+,M,25001-50000,Low Income,F,3,TRUE,0,Partial College,Clerical,Least Educated,0,2,TRUE
2467,16.00,2004-07-04 00:00:00.000,1960-02-20 00:00:00.000,56-65,M,50001-75000,Medium Income,F,5,TRUE,4,Partial College,Skilled Manual,Least Educated,1,3,TRUE
2468,48.96,2003-12-09 00:00:00.000,1956-01-16 00:00:00.000,66+,M,0-25000,Least Income,F,2,TRUE,0,Partial College,Manual,Least Educated,1,0,FALSE
2469,-1226.31,2002-06-25 00:00:00.000,1957-04-24 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
2470,24.33,2004-01-18 00:00:00.000,1945-09-06 00:00:00.000,66+,M,50001-75000,Medium Income,F,5,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
2471,535.99,2002-10-14 00:00:00.000,1949-05-02 00:00:00.000,66+,M,25001-50000,Low Income,F,3,TRUE,0,Partial College,Clerical,Least Educated,0,2,TRUE
2472,734.50,2001-09-23 00:00:00.000,1969-11-09 00:00:00.000,46-55,M,75001-100000,High Income,F,2,TRUE,0,"Bachelors ",Professional,Educated,1,0,FALSE
2473,-1120.94,2001-12-11 00:00:00.000,1956-03-08 00:00:00.000,66+,S,50001-75000,Medium Income,F,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
2474,61.00,2003-11-19 00:00:00.000,1959-02-14 00:00:00.000,56-65,S,greater than 100000,Highest Income,M,4,TRUE,1,"Bachelors ",Management,Educated,0,4,TRUE
2475,5.00,2003-11-11 00:00:00.000,1971-08-01 00:00:00.000,46-55,S,75001-100000,High Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,1,4,TRUE
2476,-9.51,2004-07-22 00:00:00.000,1974-11-03 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial High School,Manual,Least Educated,0,2,TRUE
2477,29.34,2003-09-15 00:00:00.000,1950-02-23 00:00:00.000,66+,M,50001-75000,Medium Income,F,2,TRUE,1,Partial College,Professional,Least Educated,1,1,TRUE
2478,-2384.07,2004-05-18 00:00:00.000,1967-10-05 00:00:00.000,56-65,M,25001-50000,Low Income,F,1,TRUE,1,"Bachelors ",Clerical,Educated,1,0,FALSE
2479,719.4975,2002-07-11 00:00:00.000,1971-10-15 00:00:00.000,46-55,M,0-25000,Least Income,F,0,FALSE,0,Graduate Degree,Manual,"Highly Educated ",1,0,FALSE
2480,9.97,2004-01-27 00:00:00.000,1952-09-25 00:00:00.000,66+,M,75001-100000,High Income,F,4,TRUE,1,Partial College,Professional,Least Educated,1,2,TRUE
2481,3624.8304,2002-10-29 00:00:00.000,1965-08-16 00:00:00.000,56-65,M,50001-75000,Medium Income,F,3,TRUE,3,"Bachelors ",Professional,Educated,1,2,TRUE
2482,-32.60,2003-10-23 00:00:00.000,1947-04-18 00:00:00.000,66+,M,25001-50000,Low Income,F,2,TRUE,1,High School,Professional,Least Educated,1,2,TRUE
2483,505.00,2004-04-06 00:00:00.000,1971-08-26 00:00:00.000,46-55,S,25001-50000,Low Income,F,2,TRUE,2,Partial College,Clerical,Least Educated,0,2,TRUE
2484,-51.00,2004-02-16 00:00:00.000,1936-02-27 00:00:00.000,66+,S,25001-50000,Low Income,M,2,TRUE,0,Partial College,Clerical,Least Educated,0,2,TRUE
2485,2408.36,2002-11-28 00:00:00.000,1969-08-14 00:00:00.000,46-55,M,25001-50000,Low Income,F,0,FALSE,0,Graduate Degree,Clerical,"Highly Educated ",1,0,FALSE
2486,366.48,2002-09-20 00:00:00.000,1967-02-21 00:00:00.000,56-65,M,75001-100000,High Income,F,3,TRUE,3,"Bachelors ",Professional,Educated,1,0,FALSE
2487,134.035,2003-05-22 00:00:00.000,1961-04-17 00:00:00.000,56-65,S,50001-75000,Medium Income,F,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
2488,26.31,2003-08-04 00:00:00.000,1975-08-19 00:00:00.000,46-55,M,75001-100000,High Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,1,2,TRUE
2489,-2443.35,2003-07-25 00:00:00.000,1971-12-12 00:00:00.000,46-55,S,25001-50000,Low Income,F,2,TRUE,2,Partial College,Clerical,Least Educated,1,1,TRUE
2490,4.00,2003-10-08 00:00:00.000,1946-10-03 00:00:00.000,66+,S,greater than 100000,Highest Income,F,3,TRUE,4,"Bachelors ",Management,Educated,1,4,TRUE
2491,-4.99,2003-11-05 00:00:00.000,1974-11-22 00:00:00.000,46-55,S,50001-75000,Medium Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,0,3,TRUE
2492,819.8736,2002-07-30 00:00:00.000,1973-05-23 00:00:00.000,46-55,M,25001-50000,Low Income,F,1,TRUE,1,"Bachelors ",Skilled Manual,Educated,1,0,FALSE
2493,918.00,2002-09-04 00:00:00.000,1961-05-09 00:00:00.000,56-65,S,25001-50000,Low Income,M,3,TRUE,0,Graduate Degree,Clerical,"Highly Educated ",1,0,FALSE
2494,-21.98,2004-03-03 00:00:00.000,1948-09-10 00:00:00.000,66+,M,75001-100000,High Income,M,5,TRUE,1,High School,Management,Least Educated,1,4,TRUE
2495,2322.96,2004-06-15 00:00:00.000,1946-06-07 00:00:00.000,66+,M,greater than 100000,Highest Income,F,4,TRUE,4,"Bachelors ",Management,Educated,1,4,TRUE
2496,-217.52,2003-04-15 00:00:00.000,1977-06-15 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial College,Manual,Least Educated,0,0,FALSE
2497,-782.99,2003-06-14 00:00:00.000,1949-03-16 00:00:00.000,66+,S,0-25000,Least Income,F,2,TRUE,1,Partial High School,Clerical,Least Educated,1,2,TRUE
2498,-0.01,2003-12-10 00:00:00.000,1951-09-20 00:00:00.000,66+,M,75001-100000,High Income,F,4,TRUE,1,High School,Professional,Least Educated,1,2,TRUE
2499,-61.00,2004-03-01 00:00:00.000,1936-08-05 00:00:00.000,66+,M,25001-50000,Low Income,F,2,TRUE,0,Partial College,Clerical,Least Educated,0,2,TRUE
2500,-19.00,2003-08-27 00:00:00.000,1971-10-04 00:00:00.000,46-55,M,greater than 100000,Highest Income,F,0,FALSE,5,Partial High School,Professional,Least Educated,0,4,TRUE
2501,-3578.27,2001-11-16 00:00:00.000,1958-09-25 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
2502,1711.49,2003-11-03 00:00:00.000,1958-03-29 00:00:00.000,66+,M,50001-75000,Medium Income,F,1,TRUE,0,"Bachelors ",Professional,Educated,1,1,TRUE
2503,-2443.35,2002-08-06 00:00:00.000,1959-05-14 00:00:00.000,56-65,M,50001-75000,Medium Income,F,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
2504,505.00,2004-04-01 00:00:00.000,1973-03-24 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,High School,Manual,Least Educated,1,1,TRUE
2505,-30.00,2004-06-01 00:00:00.000,1972-05-14 00:00:00.000,46-55,S,0-25000,Least Income,M,0,FALSE,0,Partial High School,Manual,Least Educated,0,2,TRUE
2506,-155.01,2003-10-10 00:00:00.000,1949-08-05 00:00:00.000,66+,S,greater than 100000,Highest Income,F,4,TRUE,5,High School,Management,Least Educated,0,3,TRUE
2507,1524.7236,2003-01-20 00:00:00.000,1964-02-10 00:00:00.000,56-65,S,0-25000,Least Income,F,3,TRUE,3,High School,Manual,Least Educated,1,0,FALSE
2508,14.03,2003-10-04 00:00:00.000,1947-07-09 00:00:00.000,66+,S,0-25000,Least Income,F,4,TRUE,0,High School,Skilled Manual,Least Educated,1,2,TRUE
2509,16.98,2004-03-26 00:00:00.000,1977-08-25 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,Partial College,Skilled Manual,Least Educated,1,2,TRUE
2510,248.5708,2003-06-24 00:00:00.000,1955-02-25 00:00:00.000,66+,S,75001-100000,High Income,F,2,TRUE,0,High School,Skilled Manual,Least Educated,1,2,TRUE
2511,5.00,2003-09-04 00:00:00.000,1963-11-23 00:00:00.000,56-65,M,25001-50000,Low Income,F,3,TRUE,3,Partial College,Clerical,Least Educated,0,0,FALSE
2512,-1268.30,2002-06-22 00:00:00.000,1955-03-25 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
2513,1.60,2003-09-25 00:00:00.000,1958-07-07 00:00:00.000,66+,M,25001-50000,Low Income,F,2,TRUE,0,High School,Skilled Manual,Least Educated,1,2,TRUE
2514,-31.00,2003-12-24 00:00:00.000,1979-05-04 00:00:00.000,36-45,S,0-25000,Least Income,M,4,TRUE,4,High School,Manual,Least Educated,1,2,TRUE
2515,2262.98,2002-05-26 00:00:00.000,1979-05-02 00:00:00.000,36-45,S,25001-50000,Low Income,F,0,FALSE,0,High School,Skilled Manual,Least Educated,0,2,TRUE
2516,-480.575,2003-06-10 00:00:00.000,1930-06-18 00:00:00.000,66+,M,75001-100000,High Income,F,1,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,1,TRUE
2517,2408.36,2002-03-25 00:00:00.000,1956-06-18 00:00:00.000,66+,S,75001-100000,High Income,F,2,TRUE,0,High School,Skilled Manual,Least Educated,0,2,TRUE
2518,2393.8275,2003-06-15 00:00:00.000,1961-05-24 00:00:00.000,56-65,M,0-25000,Least Income,F,1,TRUE,1,Partial College,Manual,Least Educated,1,0,FALSE
2519,-539.99,2003-12-28 00:00:00.000,1962-05-28 00:00:00.000,56-65,S,greater than 100000,Highest Income,F,1,TRUE,3,High School,Professional,Least Educated,1,4,TRUE
2520,-4.99,2003-12-01 00:00:00.000,1962-12-07 00:00:00.000,56-65,M,25001-50000,Low Income,F,4,TRUE,3,High School,Skilled Manual,Least Educated,1,2,TRUE
2521,2273.01,2001-07-15 00:00:00.000,1944-06-26 00:00:00.000,66+,S,0-25000,Least Income,F,4,TRUE,0,High School,Skilled Manual,Least Educated,1,2,TRUE
2522,2.70,2004-03-30 00:00:00.000,1962-06-25 00:00:00.000,56-65,M,50001-75000,Medium Income,F,5,TRUE,4,Partial College,Skilled Manual,Least Educated,1,2,TRUE
2523,17.50,2004-07-01 00:00:00.000,1947-07-14 00:00:00.000,66+,S,0-25000,Least Income,F,4,TRUE,0,High School,Skilled Manual,Least Educated,1,2,TRUE
2524,25.00,2004-03-05 00:00:00.000,1968-03-07 00:00:00.000,56-65,S,50001-75000,Medium Income,M,2,TRUE,2,"Bachelors ",Professional,Educated,0,1,TRUE
2525,2388.49,2003-01-01 00:00:00.000,1968-04-23 00:00:00.000,56-65,S,50001-75000,Medium Income,F,2,TRUE,2,"Bachelors ",Skilled Manual,Educated,1,1,TRUE
2526,3623.30,2001-09-17 00:00:00.000,1955-03-12 00:00:00.000,66+,M,greater than 100000,Highest Income,F,3,TRUE,4,High School,Professional,Least Educated,1,2,TRUE
2527,4685.05,2002-05-17 00:00:00.000,1965-07-06 00:00:00.000,56-65,S,75001-100000,High Income,F,5,TRUE,5,"Bachelors ",Professional,Educated,1,4,TRUE
2528,-1261.30,2002-03-03 00:00:00.000,1954-02-25 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,High School,Clerical,Least Educated,1,1,TRUE
2529,-769.4896,2003-05-03 00:00:00.000,1942-10-08 00:00:00.000,66+,S,50001-75000,Medium Income,F,2,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,1,TRUE
2530,-32.50,2004-04-18 00:00:00.000,1976-04-16 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,High School,Manual,Least Educated,0,1,TRUE
2531,-1741.02,2002-10-11 00:00:00.000,1971-06-01 00:00:00.000,46-55,S,25001-50000,Low Income,F,2,TRUE,2,Partial College,Clerical,Least Educated,1,1,TRUE
2532,1316.535,2003-01-22 00:00:00.000,1957-09-28 00:00:00.000,66+,S,50001-75000,Medium Income,F,2,TRUE,0,Partial High School,Skilled Manual,Least Educated,1,2,TRUE
2533,-32.01,2004-05-13 00:00:00.000,1961-04-11 00:00:00.000,56-65,M,50001-75000,Medium Income,F,1,TRUE,0,"Bachelors ",Professional,Educated,1,1,TRUE
2534,25.50,2003-10-12 00:00:00.000,1952-07-11 00:00:00.000,66+,M,75001-100000,High Income,F,4,TRUE,1,High School,Professional,Least Educated,1,2,TRUE
2535,-1205.86,2004-03-28 00:00:00.000,1968-11-22 00:00:00.000,56-65,M,0-25000,Least Income,F,2,TRUE,2,High School,Manual,Least Educated,1,1,TRUE
2536,-4.00,2004-02-06 00:00:00.000,1959-04-24 00:00:00.000,56-65,M,greater than 100000,Highest Income,F,1,TRUE,2,"Bachelors ",Management,Educated,1,1,TRUE
2537,543.99,2003-11-26 00:00:00.000,1969-03-02 00:00:00.000,46-55,S,25001-50000,Low Income,M,0,FALSE,0,Graduate Degree,Clerical,"Highly Educated ",1,0,FALSE
2538,3518.82,2002-06-09 00:00:00.000,1961-07-26 00:00:00.000,56-65,M,50001-75000,Medium Income,F,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
2539,-4.99,2004-04-25 00:00:00.000,1947-02-21 00:00:00.000,66+,M,75001-100000,High Income,F,5,TRUE,0,Partial High School,Skilled Manual,Least Educated,0,2,TRUE
2540,2.70,2003-10-19 00:00:00.000,1955-08-13 00:00:00.000,66+,M,50001-75000,Medium Income,F,2,TRUE,0,High School,Professional,Least Educated,0,2,TRUE
2541,312.6508,2003-06-30 00:00:00.000,1959-04-21 00:00:00.000,56-65,M,75001-100000,High Income,F,4,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
2542,258.5608,2003-04-20 00:00:00.000,1960-05-22 00:00:00.000,56-65,S,0-25000,Least Income,F,1,TRUE,1,High School,Manual,Least Educated,0,1,TRUE
2543,-2071.4192,2003-06-10 00:00:00.000,1967-02-11 00:00:00.000,56-65,S,50001-75000,Medium Income,F,0,FALSE,0,Graduate Degree,Professional,"Highly Educated ",0,1,TRUE
2544,17.95,2004-05-26 00:00:00.000,1965-05-18 00:00:00.000,56-65,S,0-25000,Least Income,F,2,TRUE,2,High School,Manual,Least Educated,1,1,TRUE
2545,13.98,2003-08-23 00:00:00.000,1966-07-01 00:00:00.000,56-65,M,75001-100000,High Income,F,5,TRUE,5,Graduate Degree,Management,"Highly Educated ",1,3,TRUE
2546,3514.8318,2002-03-15 00:00:00.000,1969-09-20 00:00:00.000,46-55,M,25001-50000,Low Income,F,0,FALSE,0,Graduate Degree,Clerical,"Highly Educated ",1,0,FALSE
2547,1085.50,2003-02-18 00:00:00.000,1953-05-19 00:00:00.000,66+,S,25001-50000,Low Income,M,2,TRUE,0,"Bachelors ",Management,Educated,1,1,TRUE
2548,61.00,2004-02-18 00:00:00.000,1962-04-06 00:00:00.000,56-65,M,50001-75000,Medium Income,F,5,TRUE,4,Partial College,Skilled Manual,Least Educated,1,2,TRUE
2549,535.99,2004-06-25 00:00:00.000,1961-09-05 00:00:00.000,56-65,S,25001-50000,Low Income,F,4,TRUE,3,High School,Skilled Manual,Least Educated,1,3,TRUE
2550,738.84,2003-05-27 00:00:00.000,1963-11-09 00:00:00.000,56-65,M,25001-50000,Low Income,F,1,TRUE,0,"Bachelors ",Skilled Manual,Educated,1,0,FALSE
2551,16.00,2004-01-09 00:00:00.000,1943-07-03 00:00:00.000,66+,M,75001-100000,High Income,M,5,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
2552,226.32,2002-02-22 00:00:00.000,1946-09-01 00:00:00.000,66+,M,greater than 100000,Highest Income,M,4,TRUE,4,"Bachelors ",Management,Educated,1,3,TRUE
2553,535.99,2004-05-19 00:00:00.000,1973-05-22 00:00:00.000,46-55,S,greater than 100000,Highest Income,M,2,TRUE,5,High School,Management,Least Educated,1,4,TRUE
2554,37.70,2004-01-16 00:00:00.000,1958-06-24 00:00:00.000,66+,M,greater than 100000,Highest Income,M,4,TRUE,1,"Bachelors ",Management,Educated,1,3,TRUE
2555,-29.99,2003-12-27 00:00:00.000,1963-06-15 00:00:00.000,56-65,S,75001-100000,High Income,M,0,FALSE,2,Partial College,Professional,Least Educated,1,2,TRUE
2556,-2773.80,2001-09-24 00:00:00.000,1973-07-15 00:00:00.000,46-55,M,greater than 100000,Highest Income,M,0,FALSE,5,Partial College,Management,Least Educated,0,3,TRUE
2557,1726.99,2003-12-01 00:00:00.000,1966-10-11 00:00:00.000,56-65,M,25001-50000,Low Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,1,0,FALSE
2558,-3008.29,2001-07-23 00:00:00.000,1953-10-24 00:00:00.000,66+,M,25001-50000,Low Income,M,3,TRUE,0,Partial College,Skilled Manual,Least Educated,1,2,TRUE
2559,-20.50,2004-06-14 00:00:00.000,1964-07-14 00:00:00.000,56-65,M,0-25000,Least Income,M,2,TRUE,2,High School,Manual,Least Educated,1,2,TRUE
2560,-2983.30,2001-07-22 00:00:00.000,1950-02-07 00:00:00.000,66+,M,25001-50000,Low Income,M,2,TRUE,0,Partial College,Clerical,Least Educated,0,2,TRUE
2561,16.95,2003-12-02 00:00:00.000,1952-06-06 00:00:00.000,66+,M,25001-50000,Low Income,F,3,TRUE,0,Partial College,Professional,Least Educated,1,2,TRUE
2562,2444.95,2001-12-08 00:00:00.000,1955-12-16 00:00:00.000,66+,S,75001-100000,High Income,M,2,TRUE,0,High School,Skilled Manual,Least Educated,0,2,TRUE
2563,-31.00,2003-11-01 00:00:00.000,1962-07-26 00:00:00.000,56-65,S,0-25000,Least Income,M,1,TRUE,0,Graduate Degree,Manual,"Highly Educated ",0,0,FALSE
2564,-928.6064,2002-09-08 00:00:00.000,1971-09-25 00:00:00.000,46-55,M,25001-50000,Low Income,M,2,TRUE,2,Partial College,Clerical,Least Educated,1,1,TRUE
2565,1085.50,2003-01-10 00:00:00.000,1957-09-21 00:00:00.000,66+,M,50001-75000,Medium Income,M,2,TRUE,0,High School,Skilled Manual,Least Educated,1,2,TRUE
2566,2349.0818,2002-12-14 00:00:00.000,1965-11-22 00:00:00.000,56-65,M,greater than 100000,Highest Income,M,2,TRUE,2,"Bachelors ",Management,Educated,1,3,TRUE
2567,-24.99,2004-02-20 00:00:00.000,1975-04-05 00:00:00.000,46-55,S,25001-50000,Low Income,M,0,FALSE,0,Partial College,Clerical,Least Educated,1,1,TRUE
2568,20.00,2003-10-05 00:00:00.000,1967-10-16 00:00:00.000,56-65,S,greater than 100000,Highest Income,M,0,FALSE,1,"Bachelors ",Management,Educated,0,4,TRUE
2569,1329.07,2002-03-15 00:00:00.000,1969-07-21 00:00:00.000,46-55,M,75001-100000,High Income,M,1,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,0,FALSE
2570,563.18,2003-05-20 00:00:00.000,1976-06-05 00:00:00.000,46-55,S,75001-100000,High Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,1,2,TRUE
2571,-3578.27,2001-10-12 00:00:00.000,1977-04-26 00:00:00.000,46-55,M,0-25000,Least Income,M,0,FALSE,0,High School,Manual,Least Educated,1,2,TRUE
2572,1.70,2003-12-05 00:00:00.000,1948-12-20 00:00:00.000,66+,S,greater than 100000,Highest Income,M,5,TRUE,5,High School,Management,Least Educated,0,4,TRUE
2573,-30.00,2004-03-27 00:00:00.000,1960-03-08 00:00:00.000,56-65,M,25001-50000,Low Income,M,4,TRUE,2,High School,Skilled Manual,Least Educated,0,3,TRUE
2574,4718.05,2002-06-07 00:00:00.000,1975-10-09 00:00:00.000,46-55,S,50001-75000,Medium Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,0,2,TRUE
2575,21.00,2003-11-29 00:00:00.000,1946-06-18 00:00:00.000,66+,M,75001-100000,High Income,M,5,TRUE,0,Partial College,Professional,Least Educated,0,2,TRUE
2576,45.50,2003-09-09 00:00:00.000,1961-05-16 00:00:00.000,56-65,S,0-25000,Least Income,M,1,TRUE,0,Graduate Degree,Clerical,"Highly Educated ",1,0,FALSE
2577,2.48,2003-11-02 00:00:00.000,1936-10-26 00:00:00.000,66+,M,25001-50000,Low Income,F,3,TRUE,0,Partial College,Professional,Least Educated,1,2,TRUE
2578,1085.50,2001-12-21 00:00:00.000,1950-04-12 00:00:00.000,66+,S,25001-50000,Low Income,M,3,TRUE,0,Partial College,Clerical,Least Educated,1,2,TRUE
2579,16.00,2004-07-02 00:00:00.000,1947-09-15 00:00:00.000,66+,M,0-25000,Least Income,M,4,TRUE,0,High School,Skilled Manual,Least Educated,1,2,TRUE
2580,1666.00,2004-04-20 00:00:00.000,1970-03-07 00:00:00.000,46-55,S,25001-50000,Low Income,M,2,TRUE,2,Partial College,Clerical,Least Educated,1,0,FALSE
2581,-200.955,2002-07-07 00:00:00.000,1978-06-06 00:00:00.000,46-55,S,50001-75000,Medium Income,M,0,FALSE,0,Partial College,Skilled Manual,Least Educated,0,2,TRUE
2582,1066.50,2004-01-21 00:00:00.000,1968-04-20 00:00:00.000,56-65,M,0-25000,Least Income,M,1,TRUE,1,Partial College,Manual,Least Educated,1,0,FALSE
2583,12.50,2003-08-15 00:00:00.000,1949-05-09 00:00:00.000,66+,M,greater than 100000,Highest Income,M,4,TRUE,5,High School,Management,Least Educated,1,3,TRUE
2584,9.98,2003-10-01 00:00:00.000,1971-04-16 00:00:00.000,46-55,S,0-25000,Least Income,M,0,FALSE,0,Partial High School,Manual,Least Educated,0,2,TRUE
2585,-564.99,2003-11-28 00:00:00.000,1957-02-26 00:00:00.000,66+,S,greater than 100000,Highest Income,M,4,TRUE,3,"Bachelors ",Management,Educated,0,3,TRUE
2586,2299.99,2004-04-16 00:00:00.000,1958-12-19 00:00:00.000,66+,M,75001-100000,High Income,M,4,TRUE,0,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
